userName,content,score,at,app_name
Wianda Larasati,Haloo min kenapa aplikasinya minta update terus ya? Padahal udah saya update. Saya jadi gabisa pake nih,4,2023-05-02 23:03:35,nujek
Rasidah Pinky,Punya q nujeknya GK bisa diupdate lgi,1,2023-05-02 22:51:46,nujek
Soebardono,Jujur dan hemat...👌👍,4,2023-05-02 22:18:48,nujek
Hijrah Nasuha,Update terus,5,2023-05-02 17:06:45,nujek
Restu Pamuji,Kok belum bisa update apk CS.nya,5,2023-05-02 15:59:45,nujek
Jubaidah Gefar,Good,5,2023-05-02 14:19:33,nujek
anne Zebra optikal 1,Baik,5,2023-05-02 14:06:36,nujek
Cep Yandi Hermawan,Susah updet,1,2023-05-02 13:34:23,nujek
Alvin Fauzan,Bagus sekali,5,2023-05-02 13:15:43,nujek
Mumu Muhiban,Ga bisa di buka kenapa?,1,2023-05-02 12:51:14,nujek
Cece Mariah,Bagus sekali,5,2023-05-02 12:49:27,nujek
Dhiemas Djayadiningrat,error,5,2023-05-02 12:47:15,nujek
Riki Juliandi,"Sering eror, payaaaahhhhh Bagus sih tapi jelek. Wkwkwk",1,2023-05-02 12:30:33,nujek
alamsyah alam,Aplikasi bagus murah sangat membantu terimakasih nujek,5,2023-05-02 12:21:11,nujek
Oma Hasanah,Udah di update tetep gak bisa buka aplikasi,1,2023-05-02 11:20:22,nujek
prima,Sudah diupdate kok minta update ulang 😬,3,2023-05-02 10:48:38,nujek
merry jasmine utomo,Info harus selalu update,5,2023-05-02 10:45:19,nujek
fadilah nurazizah,Sngt membantu dan jasa lebih terjangkau,5,2023-05-02 10:12:09,nujek
Ananda Afza Fauziah,"Ini aplikasinya kenapa ya error trus,, udah d update masih gak bisa, diinstal ulang juga tetep error, tolong ditingkatin lagi",1,2023-05-02 09:39:42,nujek
Salma Sakila 1819,Good,5,2023-05-02 09:17:28,nujek
M nizar Rivai,Masya Alloh ongkir nya murah,5,2023-05-02 07:48:55,nujek
Syifa Silvina Astari,Lebih diperbaiki lagi aplikasi ya jangn sampe error kembali,5,2023-05-02 07:46:59,nujek
Beni Gustaman,👍,5,2023-05-02 06:56:16,nujek
Arief Rahman,"Banyak bug, UI dan UX ancur",1,2023-05-02 05:41:27,nujek
Sri Ginevra,Aplikasinya dari kemaren gak bisa dipake,1,2023-05-02 01:30:01,nujek
Rosidin Akbar,eror mulu mau pesan ride,2,2023-05-02 01:28:10,nujek
Siti Komariah,udah dua hari susah pesan route eror teruss... kenapa sih,1,2023-05-01 23:37:14,nujek
Atun,Apk Kya tai sering error,2,2023-05-01 22:43:14,nujek
Didi Purwanto,"Aplikasi nya sering eror,",3,2023-05-01 22:21:36,nujek
Fitri Yani,Jaringan sibuk... Harap perbaiki pelihara dan jaga... Jangan sampai rusak apalagi eror..,5,2023-04-27 22:22:45,nujek
Tisna Ajeng Wardani,Berkali kali dan berhari hari pesan motor sll driver tdk ada di sekitar anda,3,2023-04-27 11:22:53,nujek
Supina Siti,Lokasi tidak akurat. Mohon admin di perbaiki aplikasi nya..,3,2023-04-27 07:32:22,nujek
telo kress,"Sebenarnya saya senang pakai aplikasi ini, cuma sayang sudah lama terjadi Saat buka aplikasi selalu loading mencari lokasi, ga bisa di pakai, sudah ikuti petunjuk uninstall dan install kembali tetap sama ga bisa di pakai",3,2023-04-25 14:34:44,nujek
Agus Fajar,Perbaiki lagi sistem map nya bos... Pesan 1 tapi orderan 2 motor,1,2023-04-23 04:17:18,nujek
Muhammad Nuh,Sering Log out sendiri,1,2023-04-22 10:36:55,nujek
Nindy Nasing,seharusnya restoran atau warung yg sudah tutup perlu di beri keterangan sehingga driver tidak kebingungan,3,2023-04-20 11:55:36,nujek
Ahmad Tigor,Aktifkan,5,2023-04-19 14:35:29,nujek
M S,Aplikasi banyak persetujuan baru download fix saya hapus lagi.. Ribet ngelag meragukan dan menghawatirkan,5,2023-04-19 07:24:52,nujek
Rivaldi Muhammad,Bagus,5,2023-04-13 09:21:21,nujek
agustina rahmanta,saya ingin berlangganan nujek blm pernah soal nya,4,2023-04-13 01:41:09,nujek
Ronni Setia,"Mhn maaf 🌟 satu dulu,Susah cari drever nya,,,maps/GPS suka2 loncat2..trimakasih..",1,2023-04-11 02:09:07,nujek
ryan sandria,"Drivernya pilih pilih, sering di tolak pesannannya",1,2023-04-08 07:12:15,nujek
DimasWijaya “Dimas” Sampurna,Good,5,2023-04-06 02:57:49,nujek
ajis mulyadi,Aplikasi makin parah Loading lama bangeet.. Suka susah masuk ke aplikasinya . Banyak driver yg suka nolak ..😡😡,1,2023-04-01 06:42:17,nujek
angelina witarsa,saya kasih bintang 3 dlu nanti klau bagus saya tambah bintang 7 smoga saja lancar,3,2023-03-12 18:44:13,nujek
Jarot Partoyo,Mantaaaab...👍👍,5,2023-03-11 04:53:49,nujek
Erik Oktavia,Terbaik,5,2023-03-11 04:44:39,nujek
dzio corel,"Untuk developer, Ini aplikasi sebenarnya bagus ya.. Cuma untuk fitur pilih driver sebaiknya dihilangin aja itu karena hanya bisa menguntungkan 1 driver saja mendingan ganti auto biar adil karena saya sebagai driver merasa dirugikan dengan adanya fitur itu..",3,2023-03-09 03:58:12,nujek
Amin Thohari87,Aplikasi sampah tidak berguna,2,2023-03-09 03:19:28,nujek
Ratna Patimah,"Saya senang dengan aplikasi ini, karena fitur yang mudah dan nyaman saat digunakan. Tapi akhir-akhir ini sedikit terganggu karena sudah beberapa kali order penjemputan namun selalu mendapatkan double driver dengan kondisi: yang masuk ke WA dan driver aktif di aplikasi berbeda. Sedangkan tidak ada tombol untuk cancel driver saat sudah mendapat jemputan. Mohon diperbaiki, karena saya selalu mendapat telpon dari driver yang berbeda ketika diperjalanan.",3,2023-03-06 01:05:01,nujek
Ratna Wati,Dng adanya Nuzeg kt bersyukur Alhamdulillah bisa memudahkn perjalanan kemana nana bs dimudahkn Trimakasih Nuzeg Sukss sll,5,2023-02-28 22:30:29,nujek
Haris Solle,Mantap,5,2023-02-22 11:13:33,nujek
Soleh Fudinalle,Semoga makin berkembang dan sejajar dengan aplikasi besar seperti Gojek dan Grab,5,2023-02-22 04:34:12,nujek
Syaqilla Hisam,"Sejauh ini cukup lumayan, dr jumlah rider atau driver lumayan banyak. jd mudah dan cepat jik melakukan pesanan rider atau driver. tetap jaga kualitas pelayannya ya.💪🏻💪🏻",5,2023-02-15 00:53:55,nujek
Rohasiholan Nababan,"Sudah tidak bisa login, alias mati total.",1,2023-02-07 18:23:28,nujek
Seputar Lightsum,"PELAYANANNYA JELEK BANGET, SEMUA DRIVER NOLAK ORDERAN. GILIRAN TERIMA ORDER MALAH GAK NGAPA-NGAPAIN, TERUS GAK BISA DIHUBUNGIN 👎👎👎",1,2023-02-03 13:27:14,nujek
Lilik Fauziyah,Aman dan terpercaya,5,2023-02-02 04:48:48,nujek
Wawaa Wawawa,Mantapp,5,2023-01-29 12:52:33,nujek
Vega Zikri,"Tidak bisa edit lokasi sesuai lokasi yg sebenarnya padahal nomor rumah beda sama yang sudah di tetapkan diaplikasi, tetapi tidak bisa di edit",1,2023-01-22 13:04:47,nujek
Lya Dhiki,Sangat bagus..,5,2023-01-21 17:10:47,nujek
Usfia Firmansyah,Aneh,1,2023-01-18 16:47:09,nujek
Salsaa,bagus,5,2023-01-16 06:43:41,nujek
Yoyok Al Ihgwan,Sangat baik pelayanan y dan jujur driver perform....,5,2023-01-16 05:39:11,nujek
Goodby -,User friendly interface. Mantap,4,2023-01-15 21:47:53,nujek
Asep Nasrullah,Sangat lamban,1,2023-01-03 01:28:19,nujek
Leomo naru,"Parah apk ny, dobel terus . Kali ini dobel ny telat udh masuk ke satu driver beberapa menit masuk ke driver lain. Kasian driver ny.",1,2023-01-02 00:42:20,nujek
FAHMI DWI PUTRA FAHMI,Minta tolong ordernya ya belum dapat orderan dari pagi sampai sekarang juga daerah Tangerang Selatan Banten,5,2022-12-23 11:16:51,nujek
Rayna Rahmadaniar Awaliah,Perbaiki lagi sistem apk 1. Ketika pesan 1 driver malah terhubung lebih ke 2 driver. 2. Ketika mau pesen dan cari lokasi dikota Cianjur malah muncul di kota Surabaya jauh dari lokasi.,3,2022-12-22 14:14:43,nujek
Afa Khadafi,"Saya bingung cara pesan food nya, keranjangnya di mana wooyyy...",2,2022-12-22 11:32:38,nujek
Arie mantul,"mohon di perbaiki LG di sistem chat nya,NUjek sebetulnya aplikator sangat bagus karna bikinan anak bangsa tp sayang chat nya lewat WA,coba chat nya lewat aplokator.semoga bermanfaat.NUjek semakin maju",5,2022-12-16 11:49:33,nujek
Ramadhan Akhmad,apakah sudah bisa digunakan dikota medan?,2,2022-12-15 04:54:52,nujek
Nur Yudhi Wijaya,Oke,5,2022-12-13 22:55:50,nujek
Wida Yati,Murah anternya jg cepat,5,2022-12-13 09:12:59,nujek
Lily Santoso,Baru install,5,2022-12-12 11:38:34,nujek
Penjelajah Lokasi,Daerah Samarinda bangkrut karena persaingan,1,2022-12-10 17:16:23,nujek
Annas Faajar,Sering kali GPS tidak berfungsi dengan benar menunjukkan posisi driver.. tolong diperbaiki lagi..,1,2022-11-29 01:53:09,nujek
SPESIALIS MESIN ICE KRISTAL & COLD STORAGE,Kasih 3bintang dulu yah..,3,2022-11-24 19:27:55,nujek
Deni Agustin,Mikir atuh keur bencanaa sariaa mah ngojeg,1,2022-11-21 12:33:26,nujek
Iwan Setiawan,Bagus sekali..,5,2022-11-20 11:24:31,nujek
Arka Pratama,"Saya heran kenapa setiap saya pesan yg datang 2 driver bahkan kadang lebih, jadi kasian ke driver yg udah jalan mau jemput ga jadi karna ada 1 orderan yg masuk ke 2 driver atau lebih, Tolong perbaiki.",1,2022-11-19 20:27:09,nujek
Arif Rahman hakim,Udh ada dijakarta blm,5,2022-11-18 03:33:45,nujek
kimia farma selakopi,Aplikasi jelek. Tiap order driver yg dteng selalu lebih dari 1. Bukan sekali 2 kali tp berkali2 merugikan driver & juga customer,1,2022-11-16 04:19:54,nujek
Irvan Jauhari,Aflikasi tai,1,2022-11-15 11:29:15,nujek
Fitri Saleng,Good,5,2022-11-13 10:29:41,nujek
Nur Din,Mau kompirmasi sy baru daftar nujek dn lokasi sy di jabodatabek knp minta no otp nya tdk di kasih kasih ya mohon saran nya admin tks,4,2022-11-11 23:27:37,nujek
Soebardono Soeroso,👌👍,4,2022-11-11 01:44:37,nujek
Aryae Eka putra,"Aplikasi tidak ada fitur yg membantu, terlalu memaksakan, tidak ada keamanan dalam aplikasi data pribadi bisa di curi, seluruh menu food muncul foto hacker bjorka. Aplikasi yang aneh.",1,2022-11-10 05:49:19,nujek
nulis antiano,"Engga keliatan drivernya udah sampe mana dan jalurnya lewat mana pun engga ada petunjuknya . Chat harus via wa , respon lama. Deliv makanan kan jadi engga nyaman barangkali keburu tutup soalnya gakeliatan posisi driver dmn. Tolong lebih diperbaharui lagi. Percuma ada map tp engga keliatan petunjuk jalan sama drivernya.",3,2022-11-09 15:56:07,nujek
GHOST TEAM,"Pelayanan Bagus Tapi KekuranganYa Mengapa D Cirebon Tidak Ada Driver Car Nya, Mohon D Jawab Kakak",5,2022-11-06 13:18:55,nujek
Ekkk Ekkk,"Aplikasi paling buruk di bumi, tidak berpihak kepada driver maupun konsumen, hanya mencari keuntungan pribadi mengatasnamakan umat dan santri.",1,2022-11-02 08:14:18,nujek
Mukhlis Arifin,Mantaab,5,2022-11-01 05:32:31,nujek
Ririnn Turuu,Ko aplikasinya tidak dapat di download kenapa ya,5,2022-11-01 01:04:45,nujek
Himawan Agung Nugroho,"Perlu sering update, agar tidak sering error setiap ada mendung atau hujan. Sering muncul tulisan server error. Kasihan kastamer yang ingin order, menjadi kecewa karena tidak bisa order. 🙏",5,2022-10-31 14:19:43,nujek
King Maulana,Sering error. Mohon diperbaiki,3,2022-10-28 06:00:55,nujek
Reza Maulana,"Allhamdulillah' sangat tertolong dengan adanya aplikasi nujek dalam aktifitas saya sehari hari, terima kasih nujek' sukses selalu buat nujek",5,2022-10-27 13:56:30,nujek
Adi M Yasin,Ok,5,2022-10-24 12:53:47,nujek
nafis oc,Lemot pedahal sinyal penuh.,2,2022-10-21 12:48:23,nujek
Sur ya,bagus,5,2022-10-20 23:38:28,nujek
Rahma Febrianti,"kenpaa ya, driver nya pda jga sbran pda kaga ramah. pdhl cust adlh raja. mereka kerja d byr sma cust. kga ada sopan"" nya. kya kga pnya aturan klo bwa motor. gilaaa prah bgt lah buat drive"" trtntu yg prnh sya alamin. mhon lbh di tekan kan lgi untuk pelayanan pda drivr nya bu/pak!",1,2022-10-12 16:56:31,nujek
Sartika Gustiroyati,"Baru mau nyoba jdi pengguna nujek, tpi boro2 bisa pake, buat daftarnya juga ga bisaa 😖",2,2022-10-10 11:59:55,nujek
Gwarje Parsin Goulap,Bayunmas Jakarta pambang palembang,5,2022-10-10 06:57:02,nujek
rahmat mapaliye,Cara daftarnya gmna ya,1,2022-10-08 14:29:26,nujek
Astrit Mole,Mantap aplikasinya,3,2022-10-08 10:22:51,nujek
devi karolina,Nujek hemat,5,2022-10-08 08:57:12,nujek
Dede Permana,Ok,5,2022-10-06 10:47:35,nujek
Asyifa Felisia Sari,aplikasi Sangat membantu tapi sayang nya kalo mau order selalu GK bisa soalnya GK ada driver di lokasi saya.,1,2022-10-04 11:17:58,nujek
Ikaa Susanti,Oke,5,2022-09-30 00:53:18,nujek
Ujang Yori,"Jangan sampai tak downlod aplikasi NUJEK ini,rugi kalian,pesan tranfortasi di Nujek cepat sekali,pelayanan ramah,murah lagi...kalo pun ada bintang sampe 100,saya bagi 100 Bintang.makasih NUjek.🙏",5,2022-09-26 13:48:55,nujek
Ihda Ainaya,Bagus ko,5,2022-09-24 03:33:46,nujek
Besi Aja,Parah kasian drever nya 9kilo meter harga nya cuman 18rb .. Gak sebanding dengan bbm .. Saya sebagai driver merasa tidak menyarankan daftar ke nujek sadis ke driver nya .. Bayangin aja 9kilo meter harga nya cuman 18rb .. Gak mikir kalau BBM naik,1,2022-09-21 18:05:10,nujek
Santi Pebriyanti,"Kurang menjaga privasi nomor pribadi, jd banyak oknum driver nge cht seenaknya alias ngegodain",1,2022-09-19 12:58:51,nujek
Ahmad Arobi,Jujur dan hemat pool..,5,2022-09-18 22:53:47,nujek
yusrina sutoyo,Drivernya sedikit,2,2022-09-06 07:09:55,nujek
ROya Robin,"Maaf, soalnya ga da driver..khusus perkotaan deh kayaknya",1,2022-09-04 01:04:49,nujek
Sutriono Triono,"Tolong di Cilacap nujek di aktifkan lgi donk admin, makasih sebelumnya",5,2022-09-03 13:06:51,nujek
Dennis Fedrick,Bagus sih Tapi Di Area Tanjung Balai Karimun Masih Belum Ada Layanan Semoga Di Tanjung Balai Karimun segera ada layanan,1,2022-09-02 08:54:26,nujek
esther herawati,Makasih kami terbantukan,4,2022-09-01 19:44:40,nujek
Mas Ya,Alhamdulillah sangat membantu,4,2022-09-01 07:45:48,nujek
Anindya Riezky,"Tolong dong tambahin komen, dan rating untuk tokonya juga,banyak banget toko yg g update di apk tulisannya buka, taunya masih tutup,kasian kurir yg udh jauh-jauh nyamperin tempatnya taunya tutup,sama ini para kurir teliti juga sama pesanan, yg mintanya gak pedes jgn d kash yg pedes dong, kasian g kemakan nnti makanannya.",3,2022-08-28 01:41:59,nujek
M. Nurfaizi Hakim,Untuk di map nujek sering ga gerak lokasi drivernya jdi kita gatau sudah di mana lokasi driver,2,2022-08-27 08:38:31,nujek
Jajat Sudrajat,Sangat membantu,5,2022-08-26 00:39:21,nujek
Maria Herlina Kerin Barbara,Tidak ribet dan selalu memuaskan❤️,5,2022-08-25 01:15:06,nujek
MAHDUN ASHABY,Jos,5,2022-08-21 23:06:02,nujek
Agung Susanto,"Susah amat masuk aplikasinya, loading mulu kgak selsai². !",1,2022-08-21 12:05:07,nujek
Zidan Algifri,Tolong di perbaharui sistem ya masak order 1 draver yg datang 2 😮‍💨😮‍💨,1,2022-08-20 10:59:55,nujek
May Merin_BRC'23,"saya memesan nujek di pagi hari untuk berangkat ke sekolah,saya sudah menunggu selama seperempat jam di pinggir jalan,kemudian tidak ada kepastian dari bapak nya dan saya chat bapaknya, ternyata bapaknya tidak bisa karna sudah mengantar yang lain, padahal sudah menerima orderan dan tidak ada konfirmasi ke saya,sehingga saya menunggu lama dan telat ke sekolah,mohon NU jek ketika driver sudah menerima orderan jangan di tambah dengan orderan yang lain lagi,mohon perbaiki fiturnya,terima kasih🙏",1,2022-08-18 23:24:47,nujek
Hendra Mardiansyah (bill),"halo saya pengguna nujek...tolong beri arahan pd driver"" y..kalo ad orderan jgn sombong..pake d tolak segala...g usah jd ojol kalo g mau Nerima orderan..itu sama saja menolak rezeki...driver y suka ngeluh karna orderan sepi..giliran dpt orderan di tolak...payah",1,2022-08-13 02:54:34,nujek
Beni Saliman,aplikasi nya jelek sering eror jangan donload mendingan maxim aplikasinya lancar,1,2022-08-11 20:30:37,nujek
Bang Sony,Top,5,2022-08-09 08:42:11,nujek
regina minerva,Sayang belum dapet drivernya. Tolong dong diperbanyak lagi drivernya,1,2022-08-09 07:14:27,nujek
Nur Yanti,Nujek harus ramah dan sopan,5,2022-08-08 12:32:49,nujek
Idaa Rosidaa,Good,5,2022-08-07 01:01:36,nujek
Hendra Firmansyah,OK banget,5,2022-08-06 06:41:44,nujek
Garasi Sale,"Bagus.. bisa pilih driver, cmn privasi nya kurang ya.. soalnya untuk chat nya langsung ke wa/sms tolong d perbaiki lagi",3,2022-08-03 09:04:38,nujek
DJ Siwil,"Perbaiki terus, seperti apk sebelah",3,2022-08-03 04:17:24,nujek
Jihan Maghfirah Arfiani Lahay,"Pelayanan bagus, driver""ramah. Tapi sayangnya kenapa pas cari driver muncul 2 sekaligus? Jadi nama yg mncul di aplikasi, satu namanya lagi tdk muncul. Tapi dua""nya masuk di chat WA. Otomatis 1 nya hrus dibatalkan, kasian drivernya kalau begitu. Mohon diperbaiki lagi. Trmakasih",4,2022-08-03 02:26:11,nujek
Slamet Junaidi,Nujek bangkrut kapo syukur,1,2022-08-02 07:51:23,nujek
Untung Prasetya,"Mapsnya lambat banget, kadang g jalan tau² driver sdh sampai, padahal di maps driver masih jauh.",4,2022-07-30 01:46:02,nujek
easytomake nassun deo,Semoga tambah baik. Aplikasi Nujek. Sukses selalu,5,2022-07-27 12:46:14,nujek
Sensi Dami,menyenangkan beli makanan tanpa haris keluar rumah,5,2022-07-27 12:31:34,nujek
Aqilroid Japar,Kapan di kota serang Banten ada orderan,4,2022-07-26 17:18:50,nujek
fitriah vebriani,Aplikasinya eror terus,1,2022-07-26 07:55:47,nujek
rivani rachmita sari,"Nujek murah bangettt, cuman suka dapet driver yang jauh jauh tolong perbaiki lagi yaa sistemnya",4,2022-07-26 06:17:15,nujek
Alifah ifah,"Jelek banget, lama penjemputannya sudah begitu dicancel nggak terima tetap nganter, biayanya juga di naikkan 2× lipat, kecewa berat 👎🏻🙏🏻",1,2022-07-26 04:35:27,nujek
Rahmat Setiawan,"Ongkir mahal ga deket ga jauh sama aja ongkir ny, tolong ongkir di sesuaikan sama jarak biar kaya aplikasi online lain nya .",1,2022-07-24 14:33:27,nujek
Andi Khalid Babe,Tolong dong bugny masih ad,3,2022-07-22 10:53:32,nujek
Kang Dd,"Yah nama nyh juga orang di mana"" pengen nyah yang enak murah dan ga mau ribeet.ga nyadar kalo semua ada nilay nyah..ada harga ada kualitas..udah gitu z yah oke",5,2022-07-22 05:09:25,nujek
Yollanda Herdyandz,🤗,5,2022-07-22 02:57:03,nujek
Heri Cahyani,Mantapp,5,2022-07-20 00:20:06,nujek
Krisna Martena,Jaringan sering error,4,2022-07-19 14:53:15,nujek
TakTik,Susah daftar jadi driver nya. Apk nya eror mulu,1,2022-07-18 03:21:16,nujek
Labibah Phantomhive,Eror terus aplikasi nya kapan di benerin orang lagi buru2 ga dapet terus gara2 eror _-,1,2022-07-16 00:42:00,nujek
Ahmad Saeroji,"Alhamdulillah ojol ini sangat membantu drever ramah""",5,2022-07-15 13:29:53,nujek
Tia Nopiana Ana,"Aplikasi ojol terjelek yang pernah saya pakai, order sering 2 driver, slow respon pkonya kecewa sama aplikasi ini",1,2022-07-15 03:12:32,nujek
Muhammad Hariyadi Mursyid,"Aplikasi jelek,makin lama bukanya makin bagus, makin ancur.kecewa dengan aplikasi Nujek ini",1,2022-07-15 02:35:57,nujek
Gino Pambudi,Bagus,4,2022-07-14 04:27:22,nujek
Ryo Urushibara92,"Untuk tarif sangat murah banget tapi disaat kita order kebanyakan yang datang jauh"" tolong untuk developernya diperbaiki boleh Cs pilih Driver tapi ya kasian juga kalau pilih langganan yg jauh kasian mereka jmput kita jauh ongkosnya murah kalau bisa MAX radiusnya 1-2km aja agar driver gak rugi Cs juga bisa cpat smpai tujuan Kalau mau bersaing dgn Apk lain jrak jmputnya dikurangi agar Nujek bisa bersaing Kalau mau maju dengar kritikan orang",1,2022-07-13 16:07:02,nujek
Ani Sulis Damarwati,Adain di ios donggg,5,2022-07-13 12:27:38,nujek
hadi nuswantara,Daftare piye carane mas,1,2022-07-12 10:03:19,nujek
Ety Zahra,Sngt bgs dan sngt baik. Harga jg murah... Sngt memuaskan... Trmksh bnyk pendiri dan pencipta Nujek... Smga Allah sll memberkati... Aamiin ya Mujiibassaaailiin... 🤲🤲🤲🤲👍👍👍🙏🙏🙏😍🥰 💜💖🔥❤️💗,5,2022-07-09 11:37:38,nujek
PrinceDebay Kenzie,Susah cari driver. Lokasi berpindah pindah ga sesuai GPS sy,3,2022-07-09 09:52:58,nujek
Budi Bayu,Pelayanan yg baik tarif yg jujur tidak mahal. Klu ada yg murah dan bagus untuk apa pilih yg mahal,5,2022-07-07 05:24:36,nujek
Subur Sumantri,Bagaika kirim krensot pendaftaran Drive,3,2022-07-06 05:26:35,nujek
HITECH NOW,Maju terus NUJEK Aplikasi sudah bagus tinggal nambah driver dan service,5,2022-07-05 00:11:54,nujek
Barang BekasPurwokerto,"Mantap, ramah di kantong, ramah di driver, dan ramah di pelayanan csnya.. Terima kasih NUJEK",5,2022-07-04 18:26:32,nujek
Nabil Rista,"Aku kasih bintang 5 karena pelayanan baik, aman bagi pengendara Aplikasi nya canggih bisa tau nomor rumah dengan tepat nggak salah sasaran Awal² pakai ini pengendara nya pada ngebut² sampek takut sendiri tapi lambat laun penumpang dibuat aman senyaman mungkin Kalau yang ingin minta cepat coba ke ojek lain ya Tapi sekarang di aplikasi Nujek sudah ada panggilan darurat buat yg emang lagi tergesa² Terimakasih sudah membuatkan aplikasi ojek yg #jujurmurah dikantong mahasiswa See you next time",5,2022-07-04 05:01:54,nujek
